time,x,reference_density,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
0.0,0.2822265625,1.0,0.0,0.8110414743423462,0.1889585256576538,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2841796875,1.0,0.0,0.8132103085517883,0.18678969144821167,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2861328125,1.0,0.0,0.8182627558708191,0.1817372441291809,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2880859375,1.0,0.0,0.8247212171554565,0.17527878284454346,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2900390625,1.0,0.0,0.830930769443512,0.16906923055648804,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2919921875,1.0,0.0,0.8351789116859436,0.1648210883140564,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2939453125,1.0,0.0,0.8358598351478577,0.16414016485214233,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2958984375,1.0,0.0,0.8316816091537476,0.16831839084625244,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2978515625,1.0,0.0,0.821877121925354,0.178122878074646,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2998046875,1.0,0.0,0.8063584566116333,0.1936415433883667,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3017578125,1.0,0.0,0.7857304811477661,0.2142695188522339,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3037109375,1.0,0.0,0.7611637711524963,0.23883622884750366,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3056640625,1.0,0.0,0.7341408133506775,0.2658591866493225,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3076171875,1.0,0.0,0.7061927914619446,0.2938072085380554,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3095703125,1.0,0.0,0.6786989569664001,0.32130104303359985,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3115234375,1.0,0.0,0.6528027653694153,0.3471972346305847,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.3134765625,1.0,0.0,0.6294121146202087,0.37058788537979126,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
